month	page_namespace	n
201611	11	7
201611	13	1
201611	14	218
201611	15	4
201611	100	4
201611	118	10
201611	119	1
201611	828	2
201611	2600	327
201612	0	8512
201612	1	485
201612	2	643
201612	3	8650
201612	4	5698
201612	5	33
201612	6	76
201612	8	69
201612	9	2031
201612	10	576
201612	11	5
201612	13	1
201612	14	431
201612	15	8
201612	100	5
201612	118	14
201612	119	1
201612	2600	379
201701	0	71005
201701	1	4543
201701	2	676
201701	3	9709
201701	4	5574
201701	5	32
201701	6	365
201701	8	93
201701	9	1428
201701	10	569
201701	11	132
201701	12	1
201701	14	278
201701	15	278
201701	100	5
201701	118	14
201701	119	1
201701	829	2
201701	2600	478
201702	0	26456
201702	1	33955
201702	2	4125
201702	3	10717
201702	4	5344
201702	5	72
201702	6	9646
201702	8	78
201702	9	1975
201702	10	960
201702	11	18
201702	12	3
201702	14	707
201702	15	9
201702	100	24
201702	101	3
201702	118	31
201702	829	2
201702	2600	477
201703	0	16096
201703	1	546
201703	2	3978
201703	3	11045
201703	4	5948
201703	5	66
201703	6	45846
201703	8	143
201703	9	2659
201703	10	772
201703	11	19
201703	13	1
201703	14	1591
201703	15	19
201703	100	23
201703	101	3
201703	118	42
201703	2600	459
201704	0	11777
201704	1	435
201704	2	505
201704	3	9081
201704	4	5275
201704	5	52
201704	6	1706
201704	8	131
201704	9	2281
201704	10	699
201704	11	19
201704	12	5
201704	14	964
201704	15	14
201704	100	12
201704	101	1
201704	118	28
201704	119	1
201704	829	1
201704	2600	299
