month	page_namespace	n
201309	4	897
201309	10	17
201309	11	1
201309	12	3
201309	14	614
201309	100	11131
201309	102	6775
201309	103	3
201310	0	9721
201310	1	446
201310	2	3824
201310	3	30692
201310	4	898
201310	5	1
201310	10	23
201310	11	1
201310	12	1
201310	13	2
201310	14	971
201310	100	4631
201310	102	5135
201310	103	4
201311	0	16483
201311	1	907
201311	2	738
201311	3	32368
201311	4	953
201311	5	4
201311	6	1
201311	10	41
201311	11	1
201311	12	2
201311	13	1
201311	14	4425
201311	15	2
201311	100	5344
201311	101	2
201311	102	6810
201311	103	17
201311	104	1
201312	0	27143
201312	1	4042
201312	2	5260
201312	3	30057
201312	4	1084
201312	5	10
201312	6	12
201312	9	1
201312	10	564
201312	11	6
201312	12	3
201312	13	1
201312	14	3199
201312	15	3
201312	100	6176
201312	101	7
201312	102	7208
201312	103	55
201312	104	8
201401	0	17484
201401	1	11171
201401	2	1396
201401	3	35539
201401	4	1023
201401	5	15
201401	6	2
201401	10	247
201401	11	9
201401	12	5
201401	13	1
201401	14	1323
201401	15	1
201401	100	6440
201401	101	8
201401	102	7331
201401	103	32
201402	0	12244
201402	1	1095
201402	2	3089
201402	3	28020
201402	4	946
201402	5	6
201402	6	2
201402	10	235
201402	11	2
201402	12	4
201402	14	1238
201402	15	3
201402	100	5724
201402	101	4
201402	102	6279
201402	103	18
201403	0	15600
201403	1	100
201403	2	588
201403	3	30570
201403	4	934
201403	5	1
201403	10	300
201403	12	3
201403	14	993
201403	100	5433
201403	101	6
201403	102	6127
201403	103	16
201404	0	12255
201404	1	1344
201404	2	800
201404	3	26869
201404	4	936
201404	5	7
201404	6	1
201404	9	2
201404	10	252
201404	11	1
201404	12	3
201404	13	1
201404	14	843
201404	100	5711
201404	101	1
201404	102	5694
201404	103	8
201405	0	23455
201405	1	3351
201405	2	932
201405	3	29655
201405	4	1389
201405	5	3
201405	9	1
201405	10	271
201405	12	4
201405	13	1
201405	14	882
201405	15	3
201405	100	5916
201405	102	5293
201405	103	8
201406	0	15705
201406	1	176
201406	2	1252
201406	3	23672
201406	4	1844
201406	5	3
201406	10	381
201406	11	1
201406	12	6
201406	14	659
201406	15	1
201406	100	5922
201406	101	1
201406	102	5790
201406	103	13
201407	0	10680
201407	1	46
201407	2	1365
201407	3	27321
201407	4	1073
201407	10	270
201407	11	1
201407	12	6
201407	14	802
201407	15	1
201407	100	6388
201407	101	2
201407	102	6399
201407	103	4
201408	0	15235
201408	1	57
201408	2	1353
201408	3	57257
201408	4	1066
201408	5	6
201408	6	1
201408	10	7892
201408	11	2
201408	12	2
201408	13	2
201408	14	802
201408	15	1
201408	100	6404
201408	101	3
201408	102	6475
201408	103	11
201409	0	16572
201409	1	68
201409	2	833
201409	3	40225
201409	4	1035
201409	5	2
201409	10	273
201409	11	1
201409	12	2
201409	13	3
201409	14	985
201409	100	5742
201409	101	5
201409	102	5931
201409	103	15
201410	0	16018
201410	1	45
201410	2	1931
201410	3	37642
201410	4	987
201410	5	6
201410	6	1
201410	7	1
201410	8	1
201410	10	269
201410	12	3
201410	13	1
201410	14	739
201410	15	4
201410	100	6180
201410	101	5
201410	102	5845
201410	103	3
201411	0	15550
201411	1	3596
201411	2	1542
201411	3	39183
201411	4	1039
201411	5	4
201411	6	2
201411	10	1017
201411	12	3
201411	13	1
201411	14	596
201411	100	5786
201411	101	3
201411	102	5642
201411	103	7
201412	0	25467
201412	1	29
201412	2	971
201412	3	40524
201412	4	1053
201412	5	2
201412	6	17
201412	10	276
201412	11	2
201412	12	1
201412	14	1431
201412	100	6585
201412	101	1
201412	102	6526
201412	103	8
201501	0	22294
201501	1	67
201501	2	1148
201501	3	43913
201501	4	1212
201501	5	3
201501	6	7
201501	10	346
201501	12	2
201501	14	2021
201501	100	7790
201501	101	1
201501	102	7166
201501	103	27
201502	0	17055
201502	1	100
201502	2	2797
201502	3	38725
201502	4	1123
201502	5	3
201502	10	322
201502	11	1
201502	12	2
201502	14	763
201502	15	1
201502	100	6962
201502	101	3
201502	102	6478
201502	103	8
201503	0	43612
201503	1	8193
201503	2	1630
201503	3	174051
201503	4	1156
201503	5	4
201503	6	1
201503	9	1
201503	10	358
201503	11	1
201503	12	5
201503	13	2
201503	14	670
201503	15	1
201503	100	7093
201503	101	2
201503	102	6699
201503	103	15
201504	0	31245
201504	1	7133
201504	2	14543
201504	3	308679
201504	4	1167
201504	5	1
201504	6	1
201504	10	252
201504	11	2
201504	12	11
201504	13	2
201504	14	716
201504	15	1
201504	100	6158
201504	101	3
201504	102	5874
201504	103	8
201505	0	28941
201505	1	1970
201505	2	1399
201505	3	38801
201505	4	1141
201505	5	2
201505	10	1442
201505	12	6
201505	14	622
201505	15	1
201505	100	6361
201505	101	2
201505	102	6301
201505	103	6
201506	0	48955
201506	1	2416
201506	2	3833
201506	3	35749
201506	4	974
201506	5	5
201506	10	282
201506	12	17
201506	13	1
201506	14	639
201506	100	6411
201506	102	6197
201506	103	10
201507	0	21701
201507	1	3840
201507	2	2139
201507	3	27122
201507	4	1034
201507	5	2
201507	10	4152
201507	11	1
201507	12	6
201507	14	596
201507	15	1
201507	100	6559
201507	101	1
201507	102	7147
201507	103	4
201508	0	10497
201508	1	3176
201508	2	1313
201508	3	50789
201508	4	1040
201508	5	3
201508	6	77
201508	10	376
201508	12	1
201508	14	928
201508	15	1
201508	100	6257
201508	101	2
201508	102	6355
201508	103	9
201508	2600	128
201509	0	24555
201509	1	747
201509	2	1631
201509	3	27937
201509	4	1271
201509	5	3
201509	10	523
201509	11	2
201509	12	19
201509	14	813
201509	100	5496
201509	101	12
201509	102	5599
201509	103	20
201509	2600	253
201510	0	9398
201510	1	547
201510	2	1246
201510	3	32034
201510	4	1094
201510	5	1
201510	10	439
201510	11	1
201510	12	4
201510	13	1
201510	14	54258
201510	100	6436
201510	102	7082
201510	103	12
201510	2600	342
201511	0	11429
201511	1	380
201511	2	2296
201511	3	32376
201511	4	1091
201511	5	6
201511	10	332
201511	12	5
201511	14	7877
201511	100	12439
201511	101	6
201511	102	9975
201511	103	10
201511	2600	304
201512	0	8578
201512	1	1048
201512	2	5381
201512	3	32937
201512	4	1086
201512	5	2
201512	6	1
201512	10	477
201512	12	6
201512	13	1
201512	14	516
201512	100	12551
201512	101	2
201512	102	10279
201512	103	8
201512	2600	318
201601	0	19258
201601	1	2608
201601	2	2569
201601	3	37779
201601	4	1111
201601	5	3
201601	10	7182
201601	11	1
201601	12	8
201601	14	2742
201601	100	12855
201601	101	8
201601	102	10920
201601	103	8
201601	828	1
201601	2600	531
201602	0	10366
201602	1	1945
201602	2	2135
201602	3	32757
201602	4	1012
201602	5	3
201602	10	533
201602	12	3
201602	14	202
201602	100	11496
201602	101	3
201602	102	9452
201602	103	16
201602	2600	499
201603	0	13024
201603	1	3028
201603	2	2350
201603	3	33236
201603	4	1252
201603	5	9
201603	10	518
201603	11	1
201603	12	3
201603	14	100
201603	100	12395
201603	101	2
201603	102	10150
201603	103	7
201603	2600	569
201604	0	9709
201604	1	422
201604	2	2609
201604	3	29863
201604	4	1013
201604	5	5
201604	10	515
201604	11	1
201604	12	4
201604	14	25
201604	100	11735
201604	101	2
201604	102	9776
201604	103	6
201604	2600	436
201605	0	8662
201605	1	1144
201605	2	2485
201605	3	31143
201605	4	1027
201605	5	1
201605	10	687
201605	11	1
201605	12	7
201605	14	24
201605	100	11377
201605	101	2
201605	102	10163
201605	103	6
201605	104	1
201605	2600	426
201606	0	10677
201606	1	4022
201606	2	3685
201606	3	27145
201606	4	938
201606	5	5
201606	10	477
201606	12	7
201606	13	1
201606	14	18
201606	15	1
201606	100	11253
201606	101	2
201606	102	9679
201606	103	7
201606	2600	369
201607	0	24752
201607	1	260
201607	2	4501
201607	3	22225
201607	4	938
201607	5	2
201607	10	699
201607	12	2
201607	14	187
201607	100	11482
201607	102	10084
201607	103	6
201607	2600	396
201608	0	23443
201608	1	1862
201608	2	4005
201608	3	23433
201608	4	1011
201608	5	6
201608	10	551
201608	12	1
201608	14	59
201608	100	12449
201608	102	10426
201608	103	9
201608	2600	356
201609	0	17355
201609	1	1177
201609	2	5307
201609	3	27274
201609	4	969
201609	5	5
201609	10	505
201609	11	1
201609	12	8
201609	14	81
201609	100	10287
201609	101	9
201609	102	9314
201609	103	14
201609	104	2
201609	2600	772
201610	0	15538
201610	1	226
201610	2	3895
201610	3	29183
201610	4	1040
201610	5	6
201610	10	710
201610	11	1
201610	12	5
201610	13	2
201610	14	37
201610	15	1
201610	100	11646
201610	101	13
201610	102	10282
201610	103	9
201610	2600	421
201611	0	7232
201611	1	15253
201611	2	2738
201611	3	29955
201611	4	754
201611	5	3
201611	10	563
201611	12	1
201611	13	1
201611	14	49
201611	100	9587
201611	101	5
201611	102	8552
201611	103	7
201611	2600	425
201612	0	7503
201612	1	311
201612	2	2096
201612	3	28008
201612	4	1049
201612	5	1
201612	6	1
201612	10	549
201612	12	2
201612	13	2
201612	14	13
201612	100	11475
201612	102	10176
201612	103	8
201612	2600	476
201701	0	8143
201701	1	368
201701	2	2429
201701	3	33828
201701	4	1097
201701	5	1
201701	10	667
201701	11	2
201701	12	7
201701	13	1
201701	14	690
201701	100	12654
201701	102	10562
201701	103	13
201701	2600	701
201702	0	7410
201702	1	311
201702	2	1974
201702	3	32088
201702	4	1285
201702	5	2
201702	10	726
201702	11	1
201702	12	1
201702	13	9
201702	14	39
201702	100	11365
201702	101	1
201702	102	9472
201702	103	9
201702	2600	781
201703	0	10593
201703	1	358
201703	2	2335
201703	3	35427
201703	4	1462
201703	5	7
201703	10	575
201703	11	1
201703	12	5
201703	13	2
201703	14	44
201703	15	5
201703	100	12487
201703	101	12
201703	102	11139
201703	103	13
201703	2600	1024
201704	0	8133
201704	1	592
201704	2	1959
201704	3	28597
201704	4	1141
201704	5	16
201704	10	560
201704	12	2
201704	13	1
201704	14	62
201704	15	3
201704	100	8464
201704	102	7967
201704	103	11
201704	2600	877
